#BGC Name	Family Number
Pf11_c11907_NODE_11...region001	2666
Pf10_c09890_NODE_98...region001	2667
Pf11_c11985_NODE_11...region001	2667
Pf12_c09630_NODE_96...region001	2667
Pf4_c00689_NODE_68...region001	2667
Pf5_c09216_NODE_92...region001	2667
Pf6_c11604_NODE_11...region001	2667
Pf7_c12019_NODE_12...region001	2667
Pf8_c00393_NODE_39...region001	2667
Pf9_c14065_NODE_14...region001	2667
gb10_c26516_NODE_26...region001	2667
gb7_c16108_NODE_16...region001	2667
Pf11_c12398_NODE_12...region001	2669
Pf12_c00163_NODE_16...region001	2669
Pf4_c00402_NODE_40...region001	2669
Pf5_c00040_NODE_40...region001	2669
Pf5_c11218_NODE_11...region001	2669
Aply22_c05957_NODE_59...region001	2674
Pf11_c13122_NODE_13...region001	2674
Pf9_c15265_NODE_15...region001	2674
Pf11_c13806_NODE_13...region001	2678
Pf11_c14175_NODE_14...region001	2680
Pf11_c15941_NODE_15...region001	2687
Pf4_c01173_NODE_11...region001	2687
Pf5_c00814_NODE_81...region001	2687
Pf7_c02113_NODE_21...region001	2687
Pf11_c17398_NODE_17...region001	2695
Pf7_c03485_NODE_34...region001	2695
Pf9_c06522_NODE_65...region001	2695
Pf10_c00020_NODE_20...region001	2699
Pf12_c00005_NODE_5_...region001	2699
Aply21_c00272_NODE_27...region001	2707
Pf10_c00102_NODE_10...region001	2707
Pf11_c00034_NODE_34...region001	2707
Pf12_c00038_NODE_38...region001	2707
Pf12_c00117_NODE_11...region001	2715
Pf4_c00282_NODE_28...region001	2715
Pf6_c04312_NODE_43...region001	2715
Pf9_c00002_NODE_2_...region001	2715
Pf10_c00024_NODE_24...region001	2718
Pf11_c00310_NODE_31...region001	2718
Pf12_c00145_NODE_14...region001	2718
Pf4_c00064_NODE_64...region001	2718
Pf6_c00034_NODE_34...region001	2718
Pf7_c00079_NODE_79...region001	2718
Pf9_c00031_NODE_31...region001	2718
Pf12_c00427_NODE_42...region001	2738
Pf4_c01057_NODE_10...region001	2738
Pf5_c01204_NODE_12...region001	2738
Pf6_c02998_NODE_29...region001	2738
Pf6_c03298_NODE_32...region001	2738
Pf8_c03061_NODE_30...region001	2738
Pf12_c00593_NODE_59...region001	2747
Pf4_c06211_NODE_62...region001	2747
Pf5_c06831_NODE_68...region001	2747
Pf6_c04214_NODE_42...region001	2747
Pf9_c00293_NODE_29...region001	2747
Pf10_c00873_NODE_87...region001	2751
Pf11_c01535_NODE_15...region001	2751
Pf12_c00656_NODE_65...region001	2751
Pf5_c00832_NODE_83...region001	2751
Pf6_c00860_NODE_86...region001	2751
Pf7_c05423_NODE_54...region001	2751
Pf8_c00536_NODE_53...region001	2751
Pf9_c00504_NODE_50...region001	2751
Pf12_c00689_NODE_68...region001	2752
Pf12_c00943_NODE_94...region001	2762
Pf11_c01199_NODE_11...region001	2766
Pf12_c01081_NODE_10...region001	2766
Pf4_c00202_NODE_20...region001	2766
Pf5_c00032_NODE_32...region001	2766
Pf6_c09294_NODE_92...region001	2766
Pf8_c12233_NODE_12...region001	2766
Pf9_c10946_NODE_10...region001	2766
gb10_c05356_NODE_53...region001	2766
gb4_2_c01292_NODE_12...region001	2766
Pf10_c03911_NODE_39...region001	2775
Pf12_c01232_NODE_12...region001	2775
Pf4_c01086_NODE_10...region001	2775
Pf8_c02047_NODE_20...region001	2775
Pf12_c01399_NODE_13...region001	2777
Aply21_c03281_NODE_32...region001	2783
Pf10_c06144_NODE_61...region001	2783
Pf11_c04766_NODE_47...region001	2783
Pf12_c01691_NODE_16...region001	2783
Pf4_c00392_NODE_39...region001	2783
Pf5_c00012_NODE_12...region001	2783
Pf7_c07257_NODE_72...region001	2783
gb10_c03780_NODE_37...region001	2783
gb7_c21496_NODE_21...region001	2783
Aply16_c00323_NODE_32...region001	2788
Aply22_c00143_NODE_14...region001	2788
Pf10_c02288_NODE_22...region001	2788
Pf12_c01939_NODE_19...region001	2788
Pf4_c02379_NODE_23...region001	2788
Pf5_c02457_NODE_24...region001	2788
Pf6_c00702_NODE_70...region001	2788
Pf7_c02372_NODE_23...region001	2788
Pf11_c01817_NODE_18...region001	2801
Pf12_c02720_NODE_27...region001	2801
Pf5_c05126_NODE_51...region001	2801
Pf7_c04718_NODE_47...region001	2801
Pf8_c00622_NODE_62...region001	2801
Aply16_c02062_NODE_20...region001	2806
Aply22_c00048_NODE_48...region001	2806
Pf11_c12341_NODE_12...region001	2806
Pf12_c02962_NODE_29...region001	2806
Pf6_c09349_NODE_93...region001	2806
gb10_c08243_NODE_82...region001	2806
Pf10_c01064_NODE_10...region001	2811
Pf11_c01079_NODE_10...region001	2811
Pf12_c03392_NODE_33...region001	2811
Pf4_c00078_NODE_78...region001	2811
Pf5_c00476_NODE_47...region001	2811
Pf6_c01512_NODE_15...region001	2811
Pf7_c00242_NODE_24...region001	2811
Pf8_c00062_NODE_62...region001	2811
Pf9_c00014_NODE_14...region001	2811
Pf10_c00685_NODE_68...region001	2813
Pf11_c03834_NODE_38...region001	2813
Pf12_c03501_NODE_35...region001	2813
Pf4_c03874_NODE_38...region001	2813
Pf5_c03337_NODE_33...region001	2813
Pf6_c00438_NODE_43...region001	2813
Pf7_c04204_NODE_42...region001	2813
Pf8_c02795_NODE_27...region001	2813
Pf11_c01452_NODE_14...region001	2814
Pf12_c03536_NODE_35...region001	2814
Pf4_c00764_NODE_76...region001	2814
Pf5_c03071_NODE_30...region001	2814
Pf6_c04028_NODE_40...region001	2814
Pf7_c01223_NODE_12...region001	2814
Pf8_c04968_NODE_49...region001	2814
Pf8_c07890_NODE_78...region001	2814
Pf9_c09279_NODE_92...region001	2814
Aply16_c02158_NODE_21...region001	2815
Aply22_c05581_NODE_55...region001	2815
Pf10_c01242_NODE_12...region001	2815
Pf11_c08902_NODE_89...region001	2815
Pf12_c03542_NODE_35...region001	2815
Pf4_c09793_NODE_97...region001	2815
Pf5_c05827_NODE_58...region001	2815
Pf6_c00298_NODE_29...region001	2815
Pf6_c16167_NODE_16...region001	2815
Pf7_c03066_NODE_30...region001	2815
Pf8_c01535_NODE_15...region001	2815
Pf8_c13923_NODE_13...region001	2815
Pf10_c01091_NODE_10...region001	2822
Pf11_c00233_NODE_23...region001	2822
Pf12_c04206_NODE_42...region001	2822
Pf9_c08894_NODE_88...region001	2822
Pf12_c04301_NODE_43...region001	2826
Pf12_c04756_NODE_47...region001	2833
Pf6_c06990_NODE_69...region001	2833
Pf12_c04767_NODE_47...region001	2834
Pf6_c02594_NODE_25...region001	2834
Pf10_c05634_NODE_56...region001	2847
Pf10_c07211_NODE_72...region001	2847
Pf11_c06258_NODE_62...region001	2847
Pf12_c06772_NODE_67...region001	2847
Pf4_c02450_NODE_24...region001	2847
Pf5_c01699_NODE_16...region001	2847
gb7_c02394_NODE_23...region001	2847
Pf12_c12258_NODE_12...region001	2878
Pf10_c07698_NODE_76...region001	2891
Pf4_c00003_NODE_3_...region001	2891
Pf10_c09678_NODE_96...region001	2892
Pf4_c00007_NODE_7_...region001	2892
Aply21_c00237_NODE_23...region001	2899
Aply23_c00012_NODE_12...region001	2899
Pf10_c00003_NODE_3_...region001	2899
Pf11_c00397_NODE_39...region001	2899
Pf12_c00001_NODE_1_...region001	2899
Pf4_c00024_NODE_24...region001	2899
Pf7_c03072_NODE_30...region001	2899
Pf4_c00037_NODE_37...region001	2902
Pf6_c00364_NODE_36...region001	2902
Pf7_c00573_NODE_57...region001	2902
Pf10_c02637_NODE_26...region001	2903
Pf4_c00047_NODE_47...region001	2903
Pf4_c00053_NODE_53...region001	2905
Pf10_c00349_NODE_34...region001	2906
Pf11_c00334_NODE_33...region001	2906
Pf4_c00055_NODE_55...region001	2906
Pf7_c00390_NODE_39...region001	2906
Pf8_c00202_NODE_20...region001	2906
Pf9_c00267_NODE_26...region001	2906
Pf4_c00067_NODE_67...region001	2911
Pf10_c14311_NODE_14...region001	2913
Pf4_c00071_NODE_71...region001	2913
Pf4_c00100_NODE_10...region001	2917
Aply22_c00658_NODE_65...region001	2927
Pf11_c02427_NODE_24...region001	2927
Pf4_c00224_NODE_22...region001	2927
Pf5_c00238_NODE_23...region001	2927
Pf5_c00240_NODE_24...region001	2927
Pf6_c01795_NODE_17...region001	2927
Pf8_c03052_NODE_30...region001	2927
Pf4_c00228_NODE_22...region001	2928
Aply22_c05018_NODE_50...region001	2931
Aply22_c09013_NODE_90...region001	2931
Pf4_c00248_NODE_24...region001	2931
Aply16_c00309_NODE_30...region001	2939
Aply21_c00172_NODE_17...region001	2939
Aply22_c00089_NODE_89...region001	2939
Aply23_c00029_NODE_29...region001	2939
Pf10_c00939_NODE_93...region001	2939
Pf10_c02701_NODE_27...region001	2939
Pf11_c00751_NODE_75...region001	2939
Pf11_c02193_NODE_21...region001	2939
Pf12_c00596_NODE_59...region001	2939
Pf4_c00319_NODE_31...region001	2939
Pf6_c01540_NODE_15...region001	2939
Pf8_c00708_NODE_70...region001	2939
Pf9_c02221_NODE_22...region001	2939
gb5_2_c04283_NODE_42...region001	2939
Aply22_c00881_NODE_88...region001	2940
Aply23_c06396_NODE_63...region001	2940
Pf10_c04624_NODE_46...region001	2940
Pf11_c07906_NODE_79...region001	2940
Pf11_c10501_NODE_10...region001	2940
Pf12_c00058_NODE_58...region001	2940
Pf4_c00327_NODE_32...region001	2940
Pf5_c00112_NODE_11...region001	2940
Pf5_c01137_NODE_11...region001	2940
Pf6_c07486_NODE_74...region001	2940
Pf7_c01606_NODE_16...region001	2940
Pf9_c01543_NODE_15...region001	2940
Pf9_c10238_NODE_10...region001	2940
gb3_2_c19903_NODE_19...region001	2940
Pf4_c00393_NODE_39...region001	2943
Aply22_c02190_NODE_21...region001	2947
Pf10_c00390_NODE_39...region001	2947
Pf12_c00262_NODE_26...region001	2947
Pf4_c00449_NODE_44...region001	2947
Pf7_c00748_NODE_74...region001	2947
Pf8_c00340_NODE_34...region001	2947
Pf4_c00505_NODE_50...region001	2950
Pf10_c00830_NODE_83...region001	2951
Pf11_c03507_NODE_35...region001	2951
Pf11_c06701_NODE_67...region001	2951
Pf12_c03268_NODE_32...region001	2951
Pf12_c06988_NODE_69...region001	2951
Pf4_c00512_NODE_51...region001	2951
Pf5_c01906_NODE_19...region001	2951
Pf6_c00047_NODE_47...region001	2951
Pf7_c00866_NODE_86...region001	2951
Pf8_c01124_NODE_11...region001	2951
Pf11_c05001_NODE_50...region001	2959
Pf4_c00599_NODE_59...region001	2959
Pf8_c01847_NODE_18...region001	2959
gb3_2_c01694_NODE_16...region001	2959
Aply22_c01678_NODE_16...region001	2961
Pf10_c01850_NODE_18...region001	2961
Pf11_c06485_NODE_64...region001	2961
Pf12_c07542_NODE_75...region001	2961
Pf4_c00631_NODE_63...region001	2961
gb3_2_c00953_NODE_95...region001	2961
Aply22_c00078_NODE_78...region001	2971
Pf10_c00130_NODE_13...region001	2971
Pf12_c02930_NODE_29...region001	2971
Pf4_c00818_NODE_81...region001	2971
Pf5_c03214_NODE_32...region001	2971
Pf6_c03517_NODE_35...region001	2971
Pf8_c02347_NODE_23...region001	2971
Pf9_c02942_NODE_29...region001	2971
Pf10_c00084_NODE_84...region001	2972
Pf11_c04655_NODE_46...region001	2972
Pf4_c00857_NODE_85...region001	2972
Pf6_c00070_NODE_70...region001	2972
Pf8_c00984_NODE_98...region001	2972
Pf9_c09275_NODE_92...region001	2972
Pf4_c00961_NODE_96...region001	2978
Pf10_c01873_NODE_18...region001	2988
Pf4_c01294_NODE_12...region001	2988
Pf5_c01283_NODE_12...region001	2988
Pf6_c00122_NODE_12...region001	2988
Pf8_c04546_NODE_45...region001	2988
gb10_c01308_NODE_13...region001	2988
gb126_c00853_NODE_85...region001	2988
gb126_c03732_NODE_37...region001	2988
Pf4_c01312_NODE_13...region001	2990
Aply22_c00035_NODE_35...region001	3006
Pf10_c00920_NODE_92...region001	3006
Pf11_c01239_NODE_12...region001	3006
Pf12_c01425_NODE_14...region001	3006
Pf4_c02123_NODE_21...region001	3006
Pf5_c01156_NODE_11...region001	3006
Pf6_c01151_NODE_11...region001	3006
Pf7_c02187_NODE_21...region001	3006
Pf8_c00853_NODE_85...region001	3006
gb305_c07111_NODE_71...region001	3006
Aply22_c10394_NODE_10...region001	3009
Aply23_c02003_NODE_20...region001	3009
Pf10_c03077_NODE_30...region001	3009
Pf11_c06161_NODE_61...region001	3009
Pf12_c14301_NODE_14...region001	3009
Pf4_c02190_NODE_21...region001	3009
Pf5_c04769_NODE_47...region001	3009
Pf8_c09200_NODE_92...region001	3009
Pf9_c08549_NODE_85...region001	3009
Pf10_c02268_NODE_22...region001	3018
Pf4_c02490_NODE_24...region001	3018
Pf5_c02320_NODE_23...region001	3018
Pf6_c03116_NODE_31...region001	3018
Pf7_c03896_NODE_38...region001	3018
Pf8_c03202_NODE_32...region001	3018
Pf9_c04868_NODE_48...region001	3018
Pf4_c02635_NODE_26...region001	3023
Pf12_c00206_NODE_20...region001	3026
Pf4_c02688_NODE_26...region001	3026
Pf4_c02854_NODE_28...region001	3030
Pf6_c06424_NODE_64...region001	3030
Pf8_c06929_NODE_69...region001	3030
Pf4_c03078_NODE_30...region001	3033
Pf6_c04882_NODE_48...region001	3033
Pf8_c01539_NODE_15...region001	3033
Pf9_c04764_NODE_47...region001	3033
gb10_c05608_NODE_56...region001	3033
gb1_c03755_NODE_37...region001	3033
Pf11_c13021_NODE_13...region001	3034
Pf4_c03099_NODE_30...region001	3034
Pf6_c09537_NODE_95...region001	3034
Pf8_c02231_NODE_22...region001	3034
gb1_c08074_NODE_80...region001	3034
gb3_2_c23354_NODE_23...region001	3034
gb6_c16605_NODE_16...region001	3034
gb9_c09923_NODE_99...region001	3034
Pf10_c02643_NODE_26...region001	3036
Pf11_c02378_NODE_23...region001	3036
Pf12_c02822_NODE_28...region001	3036
Pf4_c03337_NODE_33...region001	3036
Pf5_c02492_NODE_24...region001	3036
Pf6_c00355_NODE_35...region001	3036
Pf7_c00090_NODE_90...region001	3036
Pf8_c00053_NODE_53...region001	3036
Pf9_c03337_NODE_33...region001	3036
gb5_6_f_c10721_NODE_10...region001	3036
gb_2_f_c06319_NODE_63...region001	3036
Aply21_c01269_NODE_12...region001	3037
Aply22_c00651_NODE_65...region001	3037
Aply22_c03129_NODE_31...region001	3037
Pf11_c06812_NODE_68...region001	3037
Pf12_c00739_NODE_73...region001	3037
Pf4_c00712_NODE_71...region001	3037
Pf4_c03422_NODE_34...region001	3037
Pf4_c03580_NODE_35...region001	3039
Pf8_c01302_NODE_13...region001	3039
gb8_2_c01849_NODE_18...region001	3039
Aply23_c01815_NODE_18...region001	3043
Pf10_c04191_NODE_41...region001	3043
Pf11_c04509_NODE_45...region001	3043
Pf12_c04754_NODE_47...region001	3043
Pf4_c03981_NODE_39...region001	3043
Pf5_c03772_NODE_37...region001	3043
Pf6_c02975_NODE_29...region001	3043
Pf6_c04537_NODE_45...region001	3043
Pf7_c04745_NODE_47...region001	3043
Pf8_c03721_NODE_37...region001	3043
Pf9_c02051_NODE_20...region001	3043
gb278_c05055_NODE_50...region001	3043
Aply16_c05338_NODE_53...region001	3046
Aply21_c01746_NODE_17...region001	3046
Pf4_c04209_NODE_42...region001	3046
Aply21_c00103_NODE_10...region001	3047
Aply22_c11683_NODE_11...region001	3047
Pf12_c00770_NODE_77...region001	3047
Pf4_c02578_NODE_25...region001	3047
Pf4_c04256_NODE_42...region001	3047
Pf5_c03989_NODE_39...region001	3047
Pf9_c00329_NODE_32...region001	3047
Pf9_c00514_NODE_51...region001	3047
Pf11_c04636_NODE_46...region001	3048
Pf12_c09423_NODE_94...region001	3048
Pf4_c04325_NODE_43...region001	3048
Pf7_c07529_NODE_75...region001	3048
Pf8_c02311_NODE_23...region001	3048
Pf11_c17615_NODE_17...region001	3051
Pf12_c06110_NODE_61...region001	3051
Pf4_c04510_NODE_45...region001	3051
Pf12_c05370_NODE_53...region001	3056
Pf4_c04974_NODE_49...region001	3056
Aply21_c05214_NODE_52...region001	3059
Pf10_c01795_NODE_17...region001	3059
Pf10_c05172_NODE_51...region001	3059
Pf4_c05240_NODE_52...region001	3059
Pf5_c00565_NODE_56...region001	3059
Pf6_c00088_NODE_88...region001	3059
Pf7_c01793_NODE_17...region001	3059
gb10_c08347_NODE_83...region001	3059
gb126_c10138_NODE_10...region001	3059
gb2_2_c07529_NODE_75...region001	3059
gb305_c15187_NODE_15...region001	3059
gb7_c11819_NODE_11...region001	3059
Aply22_c00562_NODE_56...region001	3064
Pf10_c02734_NODE_27...region001	3064
Pf11_c04497_NODE_44...region001	3064
Pf12_c00761_NODE_76...region001	3064
Pf4_c05440_NODE_54...region001	3064
Pf5_c01566_NODE_15...region001	3064
Pf6_c03259_NODE_32...region001	3064
Pf8_c02869_NODE_28...region001	3064
gb10_c03388_NODE_33...region001	3064
gb1_c17759_NODE_17...region001	3064
gb278_c03345_NODE_33...region001	3064
gb305_c03931_NODE_39...region001	3064
gb3_2_c03583_NODE_35...region001	3064
gb8_2_c02302_NODE_23...region001	3064
Pf4_c05494_NODE_54...region001	3065
Pf8_c09682_NODE_96...region001	3065
Pf12_c06810_NODE_68...region001	3066
Pf4_c05502_NODE_55...region001	3066
Pf6_c00713_NODE_71...region001	3066
Pf7_c06175_NODE_61...region001	3066
Pf8_c01260_NODE_12...region001	3066
Pf9_c06800_NODE_68...region001	3066
Aply16_c05131_NODE_51...region001	3068
Aply22_c02749_NODE_27...region001	3068
Aply23_c03156_NODE_31...region001	3068
Pf10_c05248_NODE_52...region001	3068
Pf10_c07757_NODE_77...region001	3068
Pf12_c04264_NODE_42...region001	3068
Pf4_c02055_NODE_20...region001	3068
Pf4_c05607_NODE_56...region001	3068
Aply16_c01931_NODE_19...region001	3070
Aply21_c00004_NODE_4_...region001	3070
Pf10_c05493_NODE_54...region001	3070
Pf11_c06173_NODE_61...region001	3070
Pf12_c01206_NODE_12...region001	3070
Pf4_c05995_NODE_59...region001	3070
Pf5_c04805_NODE_48...region001	3070
Pf6_c00050_NODE_50...region001	3070
Pf7_c06702_NODE_67...region001	3070
Pf8_c05322_NODE_53...region001	3070
Pf9_c13057_NODE_13...region001	3070
Pf4_c05996_NODE_59...region001	3071
Pf4_c06965_NODE_69...region001	3074
Pf4_c07782_NODE_77...region001	3079
Pf4_c09262_NODE_92...region001	3087
Aply16_c03620_NODE_36...region001	3096
Aply22_c03437_NODE_34...region001	3096
Aply23_c01891_NODE_18...region001	3096
Aply23_c02294_NODE_22...region001	3096
Aply23_c02626_NODE_26...region001	3096
Aply23_c04803_NODE_48...region001	3096
Pf10_c07477_NODE_74...region001	3096
Pf10_c10275_NODE_10...region001	3096
Pf11_c03593_NODE_35...region001	3096
Pf12_c07529_NODE_75...region001	3096
Pf4_c10326_NODE_10...region001	3096
Pf9_c04141_NODE_41...region001	3096
Pf9_c10445_NODE_10...region001	3096
Pf4_c10374_NODE_10...region001	3097
Pf12_c10652_NODE_10...region001	3100
Pf4_c10808_NODE_10...region001	3100
Pf6_c01248_NODE_12...region001	3100
Pf8_c07433_NODE_74...region001	3100
Pf4_c12369_NODE_12...region001	3106
Pf4_c13025_NODE_13...region001	3109
Aply16_c01704_NODE_17...region001	3110
Pf4_c13061_NODE_13...region001	3110
Pf9_c15337_NODE_15...region001	3110
Pf4_c14921_NODE_14...region001	3117
Aply16_c07760_NODE_77...region001	3119
Aply21_c03603_NODE_36...region001	3119
Aply21_c05559_NODE_55...region001	3119
Aply22_c08154_NODE_81...region001	3119
Aply22_c09586_NODE_95...region001	3119
Aply23_c03151_NODE_31...region001	3119
Pf10_c09722_NODE_97...region001	3119
Pf11_c15686_NODE_15...region001	3119
Pf12_c15658_NODE_15...region001	3119
Pf4_c09873_NODE_98...region001	3119
Pf4_c15255_NODE_15...region001	3119
Pf9_c05002_NODE_50...region001	3119
Pf9_c12351_NODE_12...region001	3119
Pf4_c15281_NODE_15...region001	3120
Pf4_c15750_NODE_15...region001	3125
Pf4_c15946_NODE_15...region001	3128
Pf4_c17221_NODE_17...region001	3133
Pf4_c18397_NODE_18...region001	3137
Pf10_c00004_NODE_4_...region001	3143
Pf5_c00008_NODE_8_...region001	3143
Pf11_c00023_NODE_23...region001	3144
Pf4_c00120_NODE_12...region001	3144
Pf5_c00011_NODE_11...region001	3144
Pf10_c01251_NODE_12...region001	3151
Pf11_c00586_NODE_58...region001	3151
Pf12_c00271_NODE_27...region001	3151
Pf5_c00078_NODE_78...region001	3151
Aply22_c00904_NODE_90...region001	3158
Pf10_c00528_NODE_52...region001	3158
Pf12_c02056_NODE_20...region001	3158
Pf4_c02606_NODE_26...region001	3158
Pf5_c00156_NODE_15...region001	3158
Aply16_c00181_NODE_18...region001	3164
Aply22_c00498_NODE_49...region001	3164
Pf5_c00268_NODE_26...region001	3164
Pf11_c00444_NODE_44...region001	3165
Pf12_c00243_NODE_24...region001	3165
Pf4_c01022_NODE_10...region001	3165
Pf5_c00280_NODE_28...region001	3165
Pf6_c02689_NODE_26...region001	3165
Pf7_c02221_NODE_22...region001	3165
Pf8_c02213_NODE_22...region001	3165
gb1_c01239_NODE_12...region001	3165
Pf10_c00326_NODE_32...region001	3167
Pf11_c14692_NODE_14...region001	3167
Pf12_c00437_NODE_43...region001	3167
Pf4_c00112_NODE_11...region001	3167
Pf5_c00333_NODE_33...region001	3167
Pf6_c02531_NODE_25...region001	3167
Pf7_c04243_NODE_42...region001	3167
Pf8_c01183_NODE_11...region001	3167
Aply23_c00498_NODE_49...region001	3177
Pf10_c04192_NODE_41...region001	3177
Pf11_c17192_NODE_17...region001	3177
Pf12_c00816_NODE_81...region001	3177
Pf4_c10451_NODE_10...region001	3177
Pf5_c00460_NODE_46...region001	3177
Pf7_c01293_NODE_12...region001	3177
Pf8_c00480_NODE_48...region001	3177
gb6_c02165_NODE_21...region001	3177
Aply16_c00041_NODE_41...region001	3186
Aply22_c00028_NODE_28...region001	3186
Pf11_c04479_NODE_44...region001	3186
Pf4_c00160_NODE_16...region001	3186
Pf5_c00579_NODE_57...region001	3186
Pf6_c09585_NODE_95...region001	3186
Pf7_c08770_NODE_87...region001	3186
Pf9_c08645_NODE_86...region001	3186
gb10_c16030_NODE_16...region001	3186
Pf10_c03367_NODE_33...region001	3191
Pf11_c00664_NODE_66...region001	3191
Pf12_c00606_NODE_60...region001	3191
Pf4_c03809_NODE_38...region001	3191
Pf5_c00636_NODE_63...region001	3191
Pf6_c00845_NODE_84...region001	3191
Pf7_c02252_NODE_22...region001	3191
Pf8_c00849_NODE_84...region001	3191
Pf9_c02929_NODE_29...region001	3191
gb126_c00709_NODE_70...region001	3191
gb278_c04488_NODE_44...region001	3191
gb5_2_c17835_NODE_17...region001	3191
Pf10_c01252_NODE_12...region001	3197
