	Aply16	Aply21	Aply22	Aply23	gb10	gb10f	gb1	gb126	gb1f	gb2	gb278	gb2f	gb305	gb3	gb3f	gb4	gb5	gb56f	gb6	gb7	gb8	gb9	gb9f	Pf10	Pf11	Pf12	Pf4	Pf5	Pf6	Pf7	Pf8	Pf9	sw7	sw8	sw9
gb|Aply22_c05034_NODE_50...region001|GC_DNA--Entryname=T1PKS--OS=5034_length_8797_cov_8_127431--SMASHregion=region001--NR=2--BG=2	5.651931470572663	0.0	6.096586775268614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9566865604381458	0.0	0.0	0.0	0.0	0.0	1.459366937997716	0.0	0.0	0.0
gb|Aply22_c05191_NODE_51...region001|GC_DNA--Entryname=proteusin--OS=5191_length_8569_cov_4_754405--SMASHregion=region001--NR=1	3.6853005852775578	4.852329868125025	4.695362947372813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply22_c05811_NODE_58...region001|GC_DNA--Entryname=bacteriocin--OS=5811_length_7718_cov_12_873026--SMASHregion=region001--NR=1	0.8382244826676808	2.9311133706399284	2.768749730621216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply22_c06119_NODE_61...region001|GC_DNA--Entryname=terpene--OS=6119_length_7354_cov_11_540759--SMASHregion=region001--NR=2--BG=2	6.49608482549251	2.738251228761566	6.316176349529232	2.4473472319830316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6667640202348444	2.51875368365855	0.0	0.0	0.0
gb|Aply22_c06533_NODE_65...region001|GC_DNA--Entryname=bacteriocin--OS=6533_length_6935_cov_5_514971--SMASHregion=region001--NR=1	2.1272330477348342	2.2854273862898147	3.215434378384326	2.9632066816428546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8139632836607946	0.9676159921613675	0.8276800701702213	1.713090128846039	1.2406881425980565	1.6939254015411516	0.8013644835928619	1.2982297996775454	1.3608441947046153	0.0	0.0	0.0
gb|Aply22_c06572_NODE_65...region001|GC_DNA--Entryname=ectoine--OS=6572_length_6893_cov_3_364580--SMASHregion=region001--NR=1	2.556494102513385	3.133699483978112	3.733585838932977	1.8575122260044197	0.0	0.0	1.3553599968465706	0.0	0.0	1.1816373078290283	0.0	0.0	0.0	4.328218230101055	0.0	2.189990395262685	3.426420721816291	0.0	1.658734226997185	3.4311530990128105	0.0	0.6189743120672069	0.0	0.32601634473766633	2.200331542101351	1.6197968647966285	2.720087125409764	0.0	0.9977690530902014	2.692774828406615	0.6651339136302339	1.0350366920579457	0.0	0.0	0.0
gb|Aply22_c06678_NODE_66...region001|GC_DNA--Entryname=T1PKS--OS=6678_length_6802_cov_5_520824--SMASHregion=region001--NR=1	4.701120868638372	4.954170076824557	5.8647022497139085	4.926266785669612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5709055040359075	2.1712990711406808	3.0646234616924	3.9868600770963587	3.2047660537451366	3.5011149755474653	4.064973757803318	3.6883699744367906	4.223413093097995	0.0	0.0	0.0
gb|Aply22_c06939_NODE_69...region001|GC_DNA--Entryname=bacteriocin--OS=6939_length_6580_cov_4_707586--SMASHregion=region001--NR=1	2.797151294403111	3.121118230526896	2.8885658427347147	1.5097189027914073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2258923660649055	1.8204818239206317	1.4981944293252676	1.082737938670639	1.4251757808490684	2.173074190498356	1.5694909966370085	1.7311413366566772	1.8235439575007604	0.0	0.0	0.0
gb|Aply22_c07216_NODE_72...region001|GC_DNA--Entryname=terpene--OS=7216_length_6352_cov_2_616325--SMASHregion=region001--NR=1	2.782297046444716	0.0	3.620733254813803	0.9356257417112884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7336188357024616	0.9646599059916129	0.0	0.0	0.3273228489336077	0.0	0.0	0.0	0.0
gb|Aply22_c08383_NODE_83...region001|GC_DNA--Entryname=terpene--OS=8383_length_5545_cov_4_991621--SMASHregion=region001--NR=1	5.146658367172641	5.627054982569117	5.232431208134785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.767549029042105	3.1889901980791455	2.8981270362913243	4.082754499148424	3.505372216247058	4.575438526369631	4.1360329800036535	2.710001604563292	4.503841100606686	0.0	0.0	0.0
gb|Aply22_c08978_NODE_89...region001|GC_DNA--Entryname=phosphonate--OS=8978_length_5199_cov_4_622084--SMASHregion=region001--NR=1	3.652282272267398	4.952020130759292	5.577780310525535	1.6916566406546143	0.0	0.7142253935341545	0.6341413755166829	3.5355653036539816	0.0	0.0	3.5705821303573777	0.0	5.046942377129277	0.0	0.0	0.0	0.0	0.6521094730467116	0.0	0.0	0.0	0.65009892595964	0.7623132797474526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1449643820371453	0.0	0.0	0.0	0.0
gb|Aply22_c09828_NODE_98...region001|GC_DNA--Entryname=NRPS-like--OS=9828_length_4792_cov_3_666033--SMASHregion=region001--NR=1	6.161370557179959	6.0685676724908255	6.968511789450601	6.347930968764716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1171038138909217	0.6347644887715249	3.555217204860256	0.0	0.0	2.328311605329624	0.653305772234859	2.236806071315325	0.0	0.0	0.0	0.0
gb|Aply22_c10185_NODE_10...region001|GC_DNA--Entryname=terpene--OS=10185_length_4631_cov_9_472684--SMASHregion=region001--NR=2--BG=2	2.4256206017757056	6.106469348117109	4.1975151226909775	5.80690368285018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7490546185276528	1.081556003078659	1.141988567745827	1.4722573845480267	0.0	4.9075818433399565	0.0	1.606736910066055	0.0	0.0	0.0	0.0
gb|Aply23_c00092_NODE_92...region001|GC_DNA--Entryname=terpene--OS=92_length_56169_cov_86_907349--SMASHregion=region001--NR=4--BG=4	5.551650861765863	6.011241095420127	7.367351622889596	8.27385276033438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c00174_NODE_17...region001|GC_DNA--Entryname=LAP--OS=174_length_39770_cov_7_366864--SMASHregion=region001--NR=4--BG=4	6.200262058219038	6.862876857185786	4.993318596484331	6.554592033737975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c00331_NODE_33...region001|GC_DNA--Entryname=terpene--OS=331_length_27032_cov_90_192720--SMASHregion=region001--NR=4--BG=4	5.834551439327402	6.999642448306741	8.668877245738258	9.210945611732111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.820923690597551	0.0
gb|Aply23_c00382_NODE_38...region001|GC_DNA--Entryname=terpene--OS=382_length_24927_cov_7_379784--SMASHregion=region001--NR=2--BG=2	4.466243530275259	7.337106225566883	4.0189925289509425	5.5807779125705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0203751361507487	1.127156256128972	0.0	0.0	0.0
gb|Aply23_c00395_NODE_39...region001|GC_DNA--Entryname=NRPS-like--OS=395_length_24363_cov_9_783857--SMASHregion=region001--NR=3--BG=3	5.53170226037495	2.564375611078225	5.645562747791387	6.14706925932032	0.49614631738182363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6193166343756795	0.0	0.5853573001722465	0.0	0.0	0.932808315970521	0.0	0.4868217860636337	0.0	0.0	0.5133033706410792	0.0	0.0	1.549293514145572	0.9426733164838859	1.9782833794224763	0.0	0.31821061168394454	0.0	0.0	0.0	0.0
gb|Aply23_c00446_NODE_44...region001|GC_DNA--Entryname=thiopeptide:LAP--OS=446_length_22748_cov_3_555105--SMASHregion=region001--NR=1	0.0	0.0	0.3724292070669801	5.7346197627532725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c00608_NODE_60...region001|GC_DNA--Entryname=terpene--OS=608_length_18787_cov_10_178144--SMASHregion=region001--NR=3--BG=3	6.965309242316849	1.5637670072040413	6.539978842584785	4.467316980562468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.747332117925014	0.0	0.0	0.0	0.0
gb|Aply23_c00729_NODE_72...region001|GC_DNA--Entryname=bacteriocin--OS=729_length_17203_cov_88_848437--SMASHregion=region001--NR=4--BG=4	4.529369153207302	5.766870332871004	7.130723947759125	7.734992526696157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.293162728175855
gb|Aply23_c00914_NODE_91...region001|GC_DNA--Entryname=other--OS=914_length_14831_cov_3_696400--SMASHregion=region001--NR=2--BG=2	2.74848764030187	2.8803648056360074	4.104597281388316	1.2642837687264468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c00970_NODE_97...region001|GC_DNA--Entryname=T1PKS--OS=970_length_14390_cov_3_695570--SMASHregion=region001--NR=3--BG=3	5.326979963250134	5.6508683982913945	5.887056804174183	6.000887492160424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c01008_NODE_10...region001|GC_DNA--Entryname=terpene--OS=1008_length_14077_cov_5_414206--SMASHregion=region001--NR=2--BG=2	1.805291753496935	2.0802209590177174	4.2720126714168645	4.181015485474539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c01070_NODE_10...region001|GC_DNA--Entryname=T3PKS--OS=1070_length_13727_cov_3_453482--SMASHregion=region001--NR=1	3.7597125588726668	2.237664210681441	3.399523968987715	3.302954932710714	0.6672279012815675	0.0	0.2738991463269832	0.0	0.0	1.014932045966893	0.0	0.0	0.0	0.3288793713826523	0.0	0.30914267039992377	0.7955668021997218	0.0	0.5201332475907487	0.697623647265354	0.6553524476977465	1.446188501278613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3053317874839107	0.0	0.0	0.0	0.0
gb|Aply23_c01165_NODE_11...region001|GC_DNA--Entryname=T1PKS--OS=1165_length_13118_cov_2_608359--SMASHregion=region001--NR=1	3.667228695245412	4.743583361133549	4.851610010609188	5.084312208101664	0.26915978155834813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7142354880857537	0.8540605650482448	0.7266627391497389	0.715354757644003	0.8530971937593724	0.9594353711628106	1.1733777213045262	0.0	0.9134995487676955	0.0	0.0	0.0
gb|Aply23_c01185_NODE_11...region001|GC_DNA--Entryname=bacteriocin--OS=1185_length_13017_cov_3_682225--SMASHregion=region001--NR=1	0.31965649054884787	2.5396833373968724	1.5583535416330225	4.716845442193132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c01297_NODE_12...region001|GC_DNA--Entryname=terpene--OS=1297_length_12430_cov_3_201293--SMASHregion=region001--NR=3--BG=3	6.147273813555884	2.7477553898813016	4.392909434511722	5.638513610031195	0.0	0.0	0.0	0.0	0.0	0.7468064268611907	0.0	0.0	0.0	0.0	0.0	0.0	0.7238991462500584	0.0	0.6568969295001859	0.6329542551933798	0.0	0.0	0.0	0.0	0.0	0.0	0.6259983720743147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c01346_NODE_13...region001|GC_DNA--Entryname=bacteriocin--OS=1346_length_12166_cov_3_528693--SMASHregion=region001--NR=3--BG=3	4.8136044962859605	0.0	3.756131230616773	4.31805634729293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c01513_NODE_15...region001|GC_DNA--Entryname=terpene--OS=1513_length_11407_cov_3_198203--SMASHregion=region001--NR=1	5.319187276575395	0.5565566669322508	3.54304294910119	4.830126153459023	0.0	0.0	0.0	0.0	0.0	0.3863760161218281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9871537977629419	0.6603325388529284	1.7044623950855406	0.5773552690519128	0.7332473404227395	0.8834981409686635	0.9726654194141817	0.5114289796994409	1.0997428136537746	0.0	0.0	0.0
gb|Aply23_c01711_NODE_17...region001|GC_DNA--Entryname=terpene--OS=1711_length_10562_cov_1_254687--SMASHregion=region001--NR=1	0.8365381152546704	0.5930352013874769	1.0617443603803798	2.10214273819063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1504976688936708	0.48399542502721377	0.8940946080480816	0.33421970246295235	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c02070_NODE_20...region001|GC_DNA--Entryname=proteusin:bacteriocin--OS=2070_length_9436_cov_3_682870--SMASHregion=region001--NR=3--BG=3	6.470239986396891	3.9209379560434106	6.347027885619362	5.37966698360077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c02431_NODE_24...region001|GC_DNA--Entryname=terpene--OS=2431_length_8626_cov_5_864427--SMASHregion=region001--NR=1	1.5480558753706921	0.39095642690312843	4.507677582801609	4.918227303333363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c02451_NODE_24...region001|GC_DNA--Entryname=T1PKS--OS=2451_length_8596_cov_1_445264--SMASHregion=region001--NR=1	2.7640129807950076	3.284775287989868	2.8327071814751013	3.7159102425446617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21777126993142903	0.0	0.0	0.0	0.0	0.9715584919986674	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c02675_NODE_26...region001|GC_DNA--Entryname=terpene--OS=2675_length_8131_cov_4_343363--SMASHregion=region001--NR=1	1.6047220711605366	2.491329971343981	1.6410234599241422	5.209753962835918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c02843_NODE_28...region001|GC_DNA--Entryname=NRPS--OS=2843_length_7817_cov_5_548055--SMASHregion=region001--NR=1	4.621905560638047	3.0970149564971585	2.0647209701968534	6.820069974631447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c04566_NODE_45...region001|GC_DNA--Entryname=terpene--OS=4566_length_5871_cov_3_894601--SMASHregion=region001--NR=1	1.6417251201605632	0.0	1.714751018714523	4.340291740244192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5787724829798173	0.0	0.0	0.0
gb|Aply23_c04684_NODE_46...region001|GC_DNA--Entryname=NRPS--OS=4684_length_5795_cov_3_700348--SMASHregion=region001--NR=1	3.0286844737638416	3.984251744541129	4.490035038279796	6.304419163545033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c05245_NODE_52...region001|GC_DNA--Entryname=terpene--OS=5245_length_5412_cov_3_507560--SMASHregion=region001--NR=4--BG=4	7.529688443426417	5.801490486312279	7.535008715148214	3.572083536835614	0.0	0.0	1.3452201718223171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2508044325856527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Aply23_c05764_NODE_57...region001|GC_DNA--Entryname=terpene--OS=5764_length_5110_cov_1_450247--SMASHregion=region001--NR=1	2.650386290498827	1.0362296303885141	0.45902735240931564	4.875975696075937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0678837691671084	0.0	1.084504098271674	0.0	0.0	1.3876467060668736	1.2282399836027948	0.9632914338400338	0.0	0.0	0.0	0.0
gb|Aply23_c06126_NODE_61...region001|GC_DNA--Entryname=bacteriocin--OS=6126_length_4899_cov_3_828448--SMASHregion=region001--NR=1	2.1336024514068597	2.8132513322313195	2.2949865623837216	5.235963167932151	0.0	0.0	0.0	0.6706949602297112	0.0	0.0	0.7150294042325895	0.0	0.6848427151616787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf10_c00778_NODE_77...region001|GC_DNA--Entryname=T1PKS--OS=778_length_38703_cov_6_365452--SMASHregion=region001--NR=1	0.08494476287009713	0.0	0.0785485507176257	0.8177022783795369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9412174228919	1.1626280970817766	3.4150344443244354	3.6934524089925036	3.361204705922228	3.7565303369577956	3.3987900838080733	3.366755781752233	2.935315440199803	0.0	0.0	0.0
gb|Pf10_c00980_NODE_98...region001|GC_DNA--Entryname=terpene--OS=980_length_33788_cov_8_477515--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2105020854090016	1.7663899825856733	0.3330593582964565	0.0	0.0	0.0	1.1664909591260417	1.7430997844700302	0.0	0.0	0.0	0.0
gb|Pf10_c02072_NODE_20...region001|GC_DNA--Entryname=other--OS=2072_length_21498_cov_5_971459--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2167343451899457	0.0	0.7928785481701603	3.989477521735285	0.1897737345935834	0.32902029818225065	1.1459310160375056	0.0	0.7432725548490321	0.0	0.0	0.0
gb|Pf10_c02922_NODE_29...region001|GC_DNA--Entryname=terpene--OS=2922_length_16912_cov_4_973957--SMASHregion=region001--NR=1	3.0423364278790115	2.2176900047827965	2.2434538990946797	1.9686004606587526	0.39855353251996684	0.0	0.5936804874866349	0.0	0.0	0.5000683972861524	0.0	0.0	0.0	0.5014511700601558	0.0	0.0	0.2619099729677018	0.0	1.159099008974307	0.5894979938732632	0.20860551067156755	1.2630528524101239	0.0	3.3611314427519736	2.6063437113439116	3.268202430058278	2.497471722322061	2.7288499726623674	3.126565880076443	2.4919449388538424	3.388191351676392	2.447575000651643	0.0	0.0	0.0
gb|Pf10_c03138_NODE_31...region001|GC_DNA--Entryname=NRPS-like--OS=3138_length_16140_cov_6_141498--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.928992847420664	1.6849341244819631	1.9405108778761688	0.0	2.0965853569433333	2.274551726656871	1.9601231385588764	1.6803721570716912	1.336912126556983	0.0	0.0	0.0
gb|Pf10_c04205_NODE_42...region001|GC_DNA--Entryname=betalactone--OS=4205_length_12849_cov_7_302798--SMASHregion=region001--NR=1	2.080490693700839	2.942378638771869	1.5542341273615254	1.4879185622746136	4.574378528164239	0.0	3.605004950632641	2.6816032179550473	0.3975945665630975	5.0279630191406826	1.6786792042086733	0.0	2.493824749757242	4.516181310967664	0.0	4.583582700847701	4.948102619221847	0.0	4.623588441598048	4.6131025087616555	4.38281240464872	4.544929074307002	0.0	4.636445855485567	4.20299110240339	3.173476903526356	3.8182884180791046	3.848730191980359	4.056884058936329	4.052563167348193	4.624687788203052	4.342167465689895	0.0	0.0	0.0
gb|Pf10_c07216_NODE_72...region001|GC_DNA--Entryname=T3PKS--OS=7216_length_8066_cov_4_852453--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.025071281880883	0.0	0.0	2.2183862568294037	0.0	0.4237037755662988	0.0	0.0	2.75449616280642	0.0	0.0	0.0
gb|Pf11_c00054_NODE_54...region001|GC_DNA--Entryname=lanthipeptide--OS=54_length_141272_cov_10_328891--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.795583724524992	0.32303215328524404	3.1223693805192045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf11_c01224_NODE_12...region001|GC_DNA--Entryname=T1PKS--OS=1224_length_29403_cov_8_395938--SMASHregion=region001--NR=1	0.35868519608828975	0.3493046810081517	0.21755635362928952	0.13565115076684744	0.24246691826827574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2659732093711031	0.0	0.0	0.15259285171363304	0.15639420657702444	0.0	0.0	0.13325939776662646	0.23751735024149592	0.3807026395888712	0.0	0.36267357234383657	6.200753024488422	4.372907791777223	0.5629540436876384	4.811717060289872	1.265848194336131	6.1260634836298635	3.7771109141680586	4.600438952703965	0.0	0.0	0.0
gb|Pf11_c01455_NODE_14...region001|GC_DNA--Entryname=terpene--OS=1455_length_26286_cov_6_535702--SMASHregion=region001--NR=1	2.4474301298910905	2.5265401053994982	1.4786493676210513	2.5534997635416237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8929171351023357	0.0	0.0	0.9908827619298132	0.0	0.822615361161225	0.8115029084100869	0.0	0.0	0.0	0.0
gb|Pf11_c02761_NODE_27...region001|GC_DNA--Entryname=lassopeptide--OS=2761_length_17549_cov_45_679719--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21365342045615815	7.466750509425386	0.0	0.0	0.11917036270025243	0.3937489655739987	0.0	0.0	0.0	0.0	0.0	0.0
gb|Pf11_c03327_NODE_33...region001|GC_DNA--Entryname=lanthipeptide--OS=3327_length_15367_cov_5_894527--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.606032165111551	0.0	0.0	0.0	0.0	2.1057751624939733	0.0	1.8639451996022647	0.0	0.0	0.0
gb|Pf11_c05465_NODE_54...region001|GC_DNA--Entryname=betalactone--OS=5465_length_10623_cov_4_739307--SMASHregion=region001--NR=1	3.139547847795422	4.659004101079136	3.6055533702066658	4.30951712901025	4.718517837528567	0.0	3.5941422726959784	4.096207177606089	0.0	4.7399633423347005	4.90655754590087	0.0	4.8307072860051345	4.019623873887247	0.0	4.039128264359092	4.323002792962236	0.0	4.774183167920887	4.753857706684504	5.031303297068363	4.317985697994426	0.0	3.2182026016617225	4.724106240267226	3.34541484971352	2.97628916348981	3.1644852456021284	2.6584552890015174	4.273853929182119	3.341591195680596	3.4892141109687653	0.0	3.0388672433007318	0.0
